3.039346008495975298e+02,6.169039443607757676e+02,4.270919462220803689e+04,9.786425191205998999e+03,2.243233710151790001e+05,1.203232582239137810e+04,3.258399890531195342e+04,3.166120677257307534e+02,8.809072233947699715e+02,1.007345266369045567e+04,3.034344470290245226e+04,2.766832235258917717e+04,4.062452055513335836e+03,3.349537633549602106e+03,5.579168124643047340e+05,9.888565863047066377e+05,1.520131105668429154e+04,6.247846192244125268e+04,2.956613551511880476e+06,1.218242934067104361e+05,6.178475682710893125e+03,5.308703981195422821e+05,2.297056408629035650e+04,3.335166215203701722e+04,1.015706660302208550e+07,5.536620332925261464e+05,6.732913296159547826e+03,9.224216921875518892e+03,2.617615295046724845e+06,9.821961535738428211e+03,2.199450170001749939e+03,8.833848545689492084e+02,3.486149464184502449e+02,2.003386783312827220e+02,2.106116870133961493e+04,8.138488616779724225e+02,4.442242193683883670e+03,1.318844543387316844e+04,1.413708357855129407e+03,1.583372362297729978e+03,5.821884713758047383e+02,5.576907410316684945e+02,8.139718792452074467e+02,4.025257329190891141e+03,1.329926238345794900e+03,1.009419202599594087e+03,8.132791094835016565e+02,9.584648275135363065e+02,2.111226505013075325e+02,1.046164297667538813e+04,4.801718562403831925e+02,4.860609424202149967e+05,1.499161708476957756e+03,2.025489015493415936e+05,2.786271038261226568e+04,2.603578093679998070e+06,8.947111987507017329e+05,1.046843388159521510e+03,6.714280520645100978e+02,6.116116202981442029e+02,2.067176681990221368e+03,8.002137597039090906e+02,4.750099739640591565e+02,6.866470717467916529e+02,1.093488340671783817e+03,7.003610918552572002e+02,2.617735803754104767e+06,7.384130823298622090e+03,1.437288470157090160e+03,4.712624362492376531e+04,5.592248316926887128e+03
5.266223630637754241e+02,1.662682711901187213e+04,2.695366196703762398e+03,5.070722134170516394e+06,8.835580509473130107e+06,3.227200971097204834e+06,1.118767927602295968e+05,9.400301313931114464e+02,1.205071446518564471e+03,4.546094447644418688e+04,5.757393932846045354e+05,6.675910980970379896e+05,4.025982742089344356e+03,2.030833864149052260e+03,8.310526959797636664e+04,1.486427768343060510e+06,6.559615064646661631e+04,8.175813514041128801e+05,4.107664709261705633e+06,2.913894954870989022e+04,1.190949717374842294e+03,1.272576870495961884e+03,1.184933031461738756e+04,2.742930696009620078e+03,2.391991188394187338e+04,1.914117292508367973e+05,2.261254504512763106e+03,2.980737854626253920e+03,2.312847512617922985e+04,4.851459194400824344e+03,1.055213767696342757e+03,9.093960891917505478e+02,8.280410130361440224e+02,4.203231513713931804e+02,2.359036809592170175e+04,1.784000000791520142e+04,5.017720197993055990e+03,9.494657265743431708e+03,8.063141472134168453e+02,3.756771615777222905e+03,5.669437171120138146e+02,7.334253248933963505e+02,6.318968924407062104e+02,3.223469843682279134e+03,2.513911035939338490e+03,1.278476766179549259e+03,9.387979154688238168e+02,9.146001670291925620e+02,1.112812636011932000e+03,4.015896363160268265e+03,7.141966578765828899e+02,1.319517297490333952e+07,2.240741521810639370e+03,4.066754588594071538e+04,1.741586038433312625e+07,8.876192091685746564e+05,8.373495574006327661e+05,1.049371212244923981e+03,6.657812815193210554e+02,7.071747584236038620e+02,3.799906269459156647e+03,8.181363449581247096e+02,7.745342428029456414e+02,8.127633323028946961e+02,2.417795229458018639e+03,8.893045859238918638e+02,2.312944439652630172e+04,7.005051590488488728e+03,3.540276185322792571e+03,1.297141123685359024e+06,4.973372510694141965e+04
5.863305122226215644e+02,1.231270475472266480e+04,1.279091172305876853e+03,1.910107974819267867e+06,2.012767403588455915e+07,4.085075985741552897e+06,4.602621058346975042e+04,2.882610088198352969e+03,2.367684297444385720e+03,4.338829686549106555e+04,5.954771934211713960e+05,6.840158949927714420e+05,1.909749438748077591e+04,3.575915126832125225e+03,3.700803573865588405e+05,4.816770378075626679e+06,1.382215024688101839e+05,2.799794881248772610e+06,2.222411123997585848e+07,2.040513025338812440e+05,1.036826905126044494e+03,3.187829548265080120e+03,4.951839568828755728e+04,6.910062770959447334e+03,5.840843260237167851e+04,6.767937939396991860e+05,9.927333829428278477e+03,1.544256131422528233e+04,4.322058926761937619e+04,1.343775978339436915e+04,4.823205040266800097e+03,4.087054009436157003e+02,2.478597306930151262e+03,2.640184943324484266e+02,1.747364510948207680e+04,1.724693793036683928e+04,8.798092792334691694e+03,3.338667328044069563e+03,1.225601475336473868e+03,2.845789108652413688e+03,1.294367582021517933e+02,1.154993178731034504e+03,6.623459670015118945e+02,3.974489140146165482e+03,2.863668726642635647e+03,8.623643926155639292e+02,6.566446712930492140e+02,7.764795562143717689e+02,7.089206095473241476e+02,1.362812255862817437e+03,6.177993210011647989e+02,3.032436485215185210e+07,2.129182158155094385e+03,2.856136852824728339e+04,1.372345435889956914e+07,8.284980977951481473e+05,1.705759312543215230e+06,9.766002735826771186e+02,5.554126857545754774e+02,6.970312274005123072e+02,5.483079938635343751e+03,8.217161506109582660e+02,6.404572403315100928e+02,7.054301645315470068e+02,1.450629243053243272e+03,9.060297261681752161e+02,4.322236412971959362e+04,1.333575352003259104e+04,1.850523907465034790e+04,2.510635519314125646e+06,1.196565914724478353e+04
4.072274416776478461e+02,1.056603259227475064e+04,1.275811220280929319e+03,3.584004688265689183e+06,1.208227858829208091e+07,3.546766683968617581e+06,1.309761382004436455e+05,6.245010622034675407e+02,1.867737587067476852e+03,1.003333971630763117e+05,1.149313959048889112e+06,1.314406203033361817e+06,4.355693297792884550e+03,3.808198500791079368e+03,8.426940082172190887e+04,3.681360316207003780e+06,3.419121354861676809e+04,1.397987781209991779e+06,1.132741341725823283e+07,3.130392594456060397e+04,1.146025599990539604e+03,2.355587111922272015e+03,3.420678132664096483e+04,2.871398078958488895e+03,3.503514538200417155e+04,2.696941039246583823e+05,2.046312826659327357e+03,6.346771912344061093e+03,1.484961662672157399e+04,4.224381033030232174e+03,1.991048141532474347e+03,3.883863187331775748e+02,1.091344761444692040e+03,0.000000000000000000e+00,1.501417113077723661e+04,1.078904000016395548e+04,2.047291892899060485e+03,2.334243765721085765e+03,8.240335946671933698e+02,4.657460264990378164e+03,4.080619340791525360e+02,4.477264489284311821e+02,6.900436466636230080e+02,1.688316233491798130e+03,1.386007151292540357e+03,8.016931062273479256e+02,6.625092341483300515e+02,7.149677766491394095e+02,7.336223586863917490e+02,2.154927520345718222e+03,1.132112482516956561e+03,1.108465127947051451e+07,1.236033395465206013e+03,2.722623702855508600e+04,1.251944558638340794e+07,3.597017811229453073e+05,4.801453416440038127e+05,8.466521407248061450e+02,5.989560425011438838e+02,6.569514063572794385e+02,3.217366986197034294e+03,8.349143869934497388e+02,5.390928675861017609e+02,6.585152681599365678e+02,1.673006371128091359e+03,7.096829317738056488e+02,1.485763521185928039e+04,5.462335879733094771e+03,1.237788449058190781e+04,2.114007466782042757e+06,3.731048592731771350e+04
3.894187741250696604e+02,8.565969876849201682e+03,1.699721183328061215e+03,2.581732697786604986e+06,9.374288736372428015e+06,3.284411463375509717e+06,2.207677207666092436e+05,1.867966537566246359e+02,1.270982065083552470e+03,6.702760630125306488e+04,7.058556194763249950e+05,8.149123120077128988e+05,5.282820066452525680e+03,2.011533635398084016e+03,6.008011874295391317e+04,1.930318558438356966e+06,3.283455755037492054e+04,1.219452854555699509e+06,5.281081527937931940e+06,3.666097032796827261e+04,1.056053227269783292e+03,1.254002157001802743e+03,7.327394950186648202e+03,2.046399317883051253e+03,1.879952431447046183e+04,2.160072535295345006e+05,1.250761069567480490e+03,2.162847118376537765e+03,1.792270251650763385e+04,2.488717791453426344e+03,8.636365045582684843e+02,3.087774856162188257e+02,9.954485519926010966e+02,0.000000000000000000e+00,6.756779625442113684e+03,5.297804094778967738e+03,2.219786016909331920e+03,1.292576825279908689e+03,1.693972550437424388e+03,2.646591494066433370e+03,4.944225187636108672e+02,5.005584754983999005e+02,3.511056606959597275e+02,1.316444571260650491e+03,1.535150011899206447e+03,6.814387647720064933e+02,6.157511454897655767e+02,4.388520145441938780e+02,4.788866409632266823e+02,1.319817924576688029e+03,5.665780564610043939e+02,4.130843655981716700e+06,1.148062826868099137e+03,2.145413694009352184e+04,7.690978469169739634e+06,9.667333739811625856e+04,4.841367808648216887e+05,7.109492394343427577e+02,7.006647044841826073e+02,3.624374507279873114e+02,2.861017089230761485e+03,7.837952860105351647e+02,6.178527942253272158e+02,4.599737678960815970e+02,1.621868943757047873e+03,4.350142470846945457e+02,1.792346355781170860e+04,3.439277548621755614e+03,3.505103340518157893e+03,1.147089176966333762e+06,6.101060297235047619e+04
1.538597299650772641e+02,4.075563151077918064e+03,4.163265445254045335e+04,6.601940663519345690e+05,4.641229577944421209e+06,1.051691752683158731e+06,2.191729218396385841e+04,9.030549103541391105e+02,1.960922755918116536e+03,4.875744342995757324e+04,1.920479588232267124e+05,1.773349776614100556e+05,1.568820268909406441e+05,1.261193654234346832e+04,1.268443589840017492e+06,5.879242934822696261e+05,4.446063623681742465e+05,1.209424045881303726e+06,1.045892684686336853e+07,5.080180744530778378e+06,2.169406500936118846e+03,3.712936770356138004e+04,2.096973136613765382e+04,2.161289854753630643e+05,2.988858186438565142e+06,2.260946219401729293e+06,1.640025730015046065e+04,3.938376634906494291e+04,1.436328056761300005e+07,8.210364759246696485e+04,3.990569778770701760e+03,5.430583322107179356e+02,2.319192723786915394e+03,1.715827824890848206e+03,2.258042344104139134e+06,6.861251787761128799e+04,6.768713570461062773e+04,2.536300689575518481e+06,7.996523230762981029e+02,1.425997786530017038e+04,1.098035222496150709e+04,7.894733296126304776e+04,2.070167632161981601e+03,9.963339715776871890e+05,5.884638966633647942e+04,2.173020564912722875e+03,1.469109285671313410e+04,5.862739342131226294e+03,2.077046589162374949e+04,1.453619717291702516e+06,2.538931640246389179e+03,2.219279228080432396e+06,1.355162432246774642e+03,8.993696012084686663e+04,1.845305946340011666e+06,1.493450824048215291e+06,1.962821502476356458e+06,6.958332428810074634e+04,1.126189479450632825e+04,1.047033287457069309e+04,1.168444914722539397e+04,3.511499536019346124e+03,4.205342754681309998e+03,1.971663660951519341e+04,8.628389862515417917e+03,2.627192719672621479e+03,1.436393314854470640e+07,1.307903323353621818e+04,8.148691877981307698e+03,6.542473496109553380e+05,5.286640503055585214e+03
3.011274589328302227e+02,7.178906495028165409e+03,3.478037392931456452e+03,8.341604257351430133e+05,1.661882109743422084e+07,1.720436892682856182e+06,1.001318630400693655e+04,2.252270150641606506e+03,1.633639705322036889e+03,1.719214803109505738e+04,1.433823324008744967e+05,1.619823469808734953e+05,2.090328977025922723e+04,2.384882534443037002e+03,1.791275720293154300e+05,8.214386291794457939e+05,6.545572808951787010e+04,3.006360195867007133e+06,2.486970552441444248e+07,4.079979811751492671e+05,5.009342394150422137e+02,8.492971454843493575e+02,2.611513464093382572e+04,2.699935920953449113e+03,2.026338131784904908e+04,3.293293511050859815e+05,3.072397212964775917e+03,7.169857436210611013e+03,9.392436523629941803e+04,1.130984845583530296e+04,2.258102859882827488e+03,5.691586037671944496e+02,1.239974628243270899e+03,0.000000000000000000e+00,2.471526110899280684e+04,2.449858444401431916e+04,1.378721484499078997e+03,8.289180002608794894e+03,1.110615400879257550e+03,1.407453412679656822e+03,1.715450461456659923e+02,5.953220621589149459e+02,2.994811893846878661e+02,3.978734537296737471e+03,2.323787315665377264e+03,5.472767308930831405e+02,4.671855088031490482e+02,8.116004516012063732e+02,6.749570644837292548e+02,2.293108263609673941e+03,5.112363875583833419e+02,1.383728277965694852e+07,9.790573837669065824e+02,4.731204665799473878e+04,1.043714038873149827e+07,1.274061438268275931e+06,3.916632696651612059e+05,7.212683501504043306e+02,5.618985804521099681e+02,6.019974706296853810e+02,2.095610236043189161e+03,3.710432194237417320e+02,6.741108719365805655e+02,5.733717821626918294e+02,1.057442933609376951e+03,6.976171963827601985e+02,9.392851929268783715e+04,1.611464360717171621e+04,5.663909256779107636e+03,1.643620597199899843e+06,4.258368893314534944e+03
3.891370086550873566e+02,2.077432032390643712e+02,2.937817974706058740e+05,2.024054618303403913e+03,2.355862334982444008e+04,3.602123745413721736e+03,9.501222868086086919e+02,0.000000000000000000e+00,0.000000000000000000e+00,1.085946554707430323e+03,1.330846526536079182e+03,6.670272084697670607e+02,1.280252072496820620e+04,1.892383559881053588e+04,2.296749942167843983e+03,1.909805773076555624e+03,3.960102867629112552e+03,1.851311039889970516e+03,1.299531623049574264e+05,8.365252500684259459e+06,9.685917972112752068e+02,0.000000000000000000e+00,2.324263718516741847e+03,1.478092123894137694e+04,8.375925068101754732e+03,7.066040842737088678e+04,3.070184124486295786e+03,3.155602252468041479e+04,1.885237924101486430e+07,5.277131067699062987e+04,3.288143759367425901e+03,5.744490148144311661e+02,1.363714433114068356e+02,8.120027447910358660e+02,4.590009039619604126e+06,2.115643180379009937e+04,2.305095627389325527e+05,6.865255822935841046e+06,2.180771932808835572e+03,2.204508941519985115e+02,8.990511327266876469e+04,5.588636440325227568e+02,3.811440705543336662e+02,2.375277350152544386e+04,5.108378738473032286e+02,3.994777528079014701e+03,2.703101847484068685e+02,2.420634688286387473e+02,0.000000000000000000e+00,8.606483623481472023e+03,3.761200907542035452e+02,4.823744201527510450e+04,1.258142749916803496e+03,1.799910567270734828e+04,2.561674178822187969e+04,3.339861368222737801e+05,1.899634859454581965e+04,4.450706326594972052e+05,1.545791203134834859e+02,2.937676762147196132e+04,3.479744930157666386e+04,1.432746237195359242e+02,5.457386290724742821e+02,2.229136845788556820e+04,2.752151914181206666e+04,5.596666409308983248e+02,1.885324014660193026e+07,1.132245735929496914e+04,0.000000000000000000e+00,1.910335394234350315e+04,3.893026206068346937e+02
6.937226343770901167e+02,7.315685829051531982e+03,1.118614018997877974e+04,1.930577155202440452e+06,1.435516232501239702e+07,1.872105233097651741e+06,2.036986675952830046e+04,2.283950073110300309e+03,2.274557968861934569e+03,6.989103785026610421e+04,4.533911189954067231e+05,4.869940520262920181e+05,4.305760581117909896e+04,3.646864424855002198e+03,5.128940003190283314e+05,1.163427670145050157e+06,1.064756638578242128e+05,2.399514632192279678e+06,2.125595150972077996e+07,9.156047707559543196e+05,8.220688954332121057e+02,6.288847279637265274e+03,2.356369894009068230e+04,2.170002249590186329e+04,6.122023331849101232e+05,4.146005491031226702e+05,1.031452625045772402e+04,2.466735247442088803e+04,9.073950259600395802e+05,2.118728189032053706e+04,3.426120907815995906e+03,1.463646304944920757e+03,5.402329585032305658e+03,8.919895372706224634e+02,3.115254306257458520e+05,2.779536540179019794e+05,2.217509393866223763e+04,2.129140038450590800e+05,1.546869575946997657e+03,6.034913200218035854e+03,9.790168620113530551e+02,3.699284215578906242e+03,6.446795121875970835e+02,5.867032589026498317e+04,3.564699197504045151e+04,1.000749709090846068e+03,7.154845576007751333e+02,9.318189991882617278e+02,6.756116065406645248e+02,1.617160434081286803e+04,7.374808296457749748e+02,7.027218483326069079e+06,1.635724841045279391e+03,2.115423971868606168e+05,8.180318836850808002e+06,2.292256937313097529e+06,1.350411938757838449e+06,2.500801625428099214e+03,7.154919340238438963e+02,6.608909416053217001e+02,2.556158319634371219e+04,5.415395847168719001e+02,5.325013784893109232e+02,1.207403620355883959e+03,8.373736345200723008e+03,7.554931966596793700e+02,9.074360170751139522e+05,1.868813663034621641e+04,2.147919568099488970e+04,2.225030009407705162e+06,1.329833731691316461e+04
4.147524194116571721e+02,1.014068234473975281e+04,4.934139196101831658e+03,1.326029374016223243e+06,2.612063491492438316e+07,4.908721653356459923e+06,3.513652090374851105e+04,4.396716079302139406e+03,3.080431217121941245e+03,3.146900129493903660e+04,1.618396362594401580e+05,1.639996883191031520e+05,6.827092395100169233e+04,4.915533049257673156e+03,6.508763323706212686e+05,1.529268225793465506e+06,3.239823032165378681e+05,6.073403917898930609e+06,5.985493713280691206e+07,1.474177737537754700e+06,1.002679214094742292e+03,2.527021243702225092e+03,3.081975268951362523e+04,3.337298847910141922e+04,2.568457660699501284e+05,1.650007548009118531e+06,1.257698493928235985e+04,2.232124237269245714e+04,6.376161025270471582e+05,5.936426422945710510e+04,6.138210705490557302e+03,1.634616264333894605e+03,8.859098884802573593e+03,5.135790090088546123e+01,5.358159562221310625e+04,6.708244063230756728e+04,1.480388331535486395e+04,2.762006671769381501e+04,7.417282075078810522e+02,2.836713923904425883e+03,8.014941250566986355e+02,1.820332042514498653e+03,6.571728007250676455e+02,1.010248453358695224e+04,5.960601892791338287e+03,1.023811268228349149e+03,2.972790187106764733e+03,8.478429207511472896e+02,9.278122058525732427e+02,6.043762425073081431e+03,6.113079520586693434e+02,9.175036946835929528e+06,2.129646294934411344e+03,1.283813192650339042e+05,1.157586158926489763e+07,1.121896792808417929e+06,2.129672328423304949e+06,1.545013527996084122e+03,5.510054247889729595e+02,8.140285460824582060e+02,9.637362516012301057e+03,8.256051520174682992e+02,4.903056498017525087e+02,1.360358239175619474e+03,5.084616228261595097e+03,6.882779039546770719e+02,6.376445514108260395e+05,1.923514648791080981e+04,2.528194239041118271e+04,2.846145114483358804e+06,8.156078193948755143e+03
